user,time,daily_usd_volume,cumulative_usd_volume,trade_count,liquidation_notional
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-03-18,62524950.41574305,372064152.59682596,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-03-19,129250479.82060498,501314632.41743094,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-03-20,125190439.2274606,626505071.6448915,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-03-21,53186356.23508032,679691427.8799719,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-03-22,45351684.75722577,725043112.6371976,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-03-26,71335264.69164388,796378377.3288414,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-03-27,98428941.54537578,894807318.8742173,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-03-28,40365816.97874605,935173135.8529633,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-03-29,39886229.751571596,975059365.6045349,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-03-30,26024437.615313426,1001083803.2198483,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-03-31,30715226.226644877,1031799029.4464931,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-01,70316394.89091507,1102115424.3374083,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-02,118084064.84453788,1220199489.1819463,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-03,72315200.02498831,1292514689.2069345,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-04,48691747.18003274,1341206436.3869672,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-05,68256028.34469277,1409462464.73166,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-06,31287567.947522018,1440750032.679182,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-07,37444908.05162634,1478194940.7308083,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-08,63185449.974318035,1541380390.7051263,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-09,77889084.33489448,1619269475.040021,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-10,55707111.1537158,1674976586.1937366,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-11,56631598.90047141,1731608185.094208,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-12,79039723.9988141,1810647909.093022,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-13,215045090.75941533,2025692999.8524375,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-14,140775259.68700966,2166468259.5394473,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-15,109232556.04682553,2275700815.5862727,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-16,98943739.18143769,2374644554.76771,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-17,104636848.07450904,2479281402.8422194,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-18,72804644.903825,2552086047.7460446,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-19,112477679.76385236,2664563727.5098968,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-20,39403206.696635306,2703966934.206532,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-21,35309707.80073987,2739276642.007272,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-22,50745444.052882075,2790022086.060154,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-23,39601377.66274839,2829623463.7229023,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-24,58403587.60934197,2888027051.3322444,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-04-25,46446360.745808385,2934473412.078053,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-05-05,12966170.291860128,2947439582.369913,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-05-06,25505783.635968905,2972945366.005882,13579745.0,
0x17c0bb580d4e9189135b75a164e38c83d76cb2c7,2024-05-07,24035609.2904006,2996980975.2962823,13579745.0,
0x1a2bb9055c08f53ca9ae00b93b7cddc42d1fbbfd,2025-02-15,158947590.88371208,158947590.88371208,,
0x1a2bb9055c08f53ca9ae00b93b7cddc42d1fbbfd,2025-02-16,142930298.8225998,301877889.7063119,,
0x1a2bb9055c08f53ca9ae00b93b7cddc42d1fbbfd,2025-03-13,267875987.54096648,569753877.2472783,,
0x1a2bb9055c08f53ca9ae00b93b7cddc42d1fbbfd,2025-03-15,63713739.94326921,633467617.1905476,,
0x1a2bb9055c08f53ca9ae00b93b7cddc42d1fbbfd,2025-03-22,77836731.86967629,711304349.0602238,,
0x1dd4af3383fce2ee4a40d9fb6766cbfcce2ddbce,2025-04-05,66975945.99454112,66975945.99454112,26348218.0,
0x1dd4af3383fce2ee4a40d9fb6766cbfcce2ddbce,2025-04-07,436734007.35931075,503709953.35385185,26348218.0,
0x1dd4af3383fce2ee4a40d9fb6766cbfcce2ddbce,2025-04-11,150839899.50408152,654549852.8579334,26348218.0,
0x1dd4af3383fce2ee4a40d9fb6766cbfcce2ddbce,2025-04-27,91317310.1333442,745867162.9912776,26348218.0,
0x1dd4af3383fce2ee4a40d9fb6766cbfcce2ddbce,2025-05-02,108181451.90317234,854048614.89445,26348218.0,
0x1dd4af3383fce2ee4a40d9fb6766cbfcce2ddbce,2025-05-05,127366255.02535293,981414869.9198029,26348218.0,
0x1dd4af3383fce2ee4a40d9fb6766cbfcce2ddbce,2025-05-06,128060106.4194566,1109474976.3392594,26348218.0,
0x1dd4af3383fce2ee4a40d9fb6766cbfcce2ddbce,2025-05-07,117042930.9832909,1226517907.3225503,26348218.0,
0x21813dd67fecb6dffb3f74bb35c13336bc99a519,2023-11-22,2594161.8429678944,2594161.8429678944,,
0x21813dd67fecb6dffb3f74bb35c13336bc99a519,2023-11-23,2270117.9689343553,4864279.811902249,,
0x21813dd67fecb6dffb3f74bb35c13336bc99a519,2024-01-22,13393855.30196817,18258135.11387042,,
0x21813dd67fecb6dffb3f74bb35c13336bc99a519,2024-03-29,46205921.39046838,64464056.5043388,,
0x21813dd67fecb6dffb3f74bb35c13336bc99a519,2024-05-02,24562255.201844595,89026311.7061834,,
0x21813dd67fecb6dffb3f74bb35c13336bc99a519,2024-05-05,15959980.429747658,104986292.13593106,,
0x21813dd67fecb6dffb3f74bb35c13336bc99a519,2024-05-14,22822628.00070259,127808920.13663363,,
0x21813dd67fecb6dffb3f74bb35c13336bc99a519,2024-06-03,29572347.856749576,157381267.99338323,,
0x21813dd67fecb6dffb3f74bb35c13336bc99a519,2024-06-04,20768074.684765622,178149342.67814884,,
0x21813dd67fecb6dffb3f74bb35c13336bc99a519,2024-06-05,40214941.21780928,218364283.89595813,,
0x21813dd67fecb6dffb3f74bb35c13336bc99a519,2024-06-10,17664671.72534194,236028955.62130007,,
0x21813dd67fecb6dffb3f74bb35c13336bc99a519,2024-06-12,48886123.05027177,284915078.67157185,,
0x21813dd67fecb6dffb3f74bb35c13336bc99a519,2024-06-13,29825264.55760083,314740343.22917265,,
0x21813dd67fecb6dffb3f74bb35c13336bc99a519,2024-06-21,31107264.837196067,345847608.06636876,,
0x21813dd67fecb6dffb3f74bb35c13336bc99a519,2024-06-30,29196245.385254562,375043853.4516233,,
0x21813dd67fecb6dffb3f74bb35c13336bc99a519,2024-08-03,40779225.55993299,415823079.01155627,,
0x21813dd67fecb6dffb3f74bb35c13336bc99a519,2024-08-17,30731081.507910613,446554160.5194669,,
